time,temp
43505.88004,16.49
43505.88046,16.61
43505.8805,16.61
43505.88071,16.56
43505.8811,6.76
43505.88131,14.3
43505.88136,7.21
43505.88154,16.59
43505.88187,16.51
43505.8821,16.61
43505.88353,16.41
43505.88402,16.54
43505.88409,16.52
43505.88425,16.48
43505.88462,6.7
43505.88485,7.12
43505.88492,14.25
43505.88509,16.53
43505.88534,16.44
43505.88566,16.54
43505.88708,16.35
43505.88756,16.46
43505.8877,16.45
43505.88779,16.4
43505.88814,6.63
43505.88835,7.07
43505.88844,14.2
43505.88858,16.45
43505.88888,16.37
43505.88923,16.46
43505.89059,16.28
43505.89113,16.38
43505.89127,16.38
43505.89131,16.32
43505.89166,6.57
43505.89187,7
43505.89205,14.14
43505.8921,16.38
43505.89235,16.29
43505.89279,16.39
43505.89414,16.21
43505.89467,16.32
43505.89485,16.26
43505.89486,16.3
43505.89518,6.52
43505.89536,6.94
43505.89562,16.32
43505.89566,14.11
43505.89599,16.22
43505.89638,16.32
43505.89765,16.14
43505.89823,16.25
43505.89837,16.2
43505.89846,16.25
43505.8987,6.45
43505.89886,6.88
43505.89914,16.25
43505.89928,14.07
43505.89946,16.16
43505.89995,16.25
43505.9012,16.07
43505.9018,16.18
43505.90192,16.13
43505.90203,16.18
43505.90222,6.4
43505.90238,6.82
43505.90266,16.18
43505.90279,14.02
43505.90293,16.1
43505.90351,16.18
43505.90472,16.02
43505.90534,16.11
43505.90546,16.07
43505.90564,16.11
43505.90573,6.32
43505.90587,6.76
43505.9062,16.12
43505.9064,13.99
43505.90647,16.04
43505.90708,16.13
43505.90823,15.96
43505.90888,16.05
43505.90897,16.01
43505.90923,16.05
43505.90925,6.28
43505.90939,6.71
43505.90969,16.06
43505.91002,13.96
43505.91006,15.99
43505.91064,16.07
43505.91178,15.91
43505.91245,16
43505.91252,15.96
43505.91277,6.24
43505.91282,16
43505.91286,6.64
43505.91321,16.01
43505.91353,15.93
43505.91363,13.91
43505.91421,16.01
43505.91529,15.86
43505.91599,15.95
43505.91603,15.89
43505.91629,6.18
43505.91638,6.59
43505.9164,15.95
43505.91673,15.96
43505.9171,15.88
43505.91715,13.88
43505.91777,15.96
43505.91884,15.8
43505.91955,15.89
43505.91958,15.85
43505.91981,6.14
43505.91988,6.54
43505.91999,15.88
43505.92025,15.9
43505.92076,15.83
43505.92078,13.84
43505.92134,15.89
43505.92235,15.76
43505.92309,15.8
43505.92312,15.84
43505.92333,6.08
43505.92337,6.49
43505.92358,15.83
43505.92377,15.86
43505.92423,15.78
43505.92437,13.81
43505.92493,15.85
43505.92587,15.71
43505.92664,15.75
43505.92666,15.79
43505.92687,6.45
43505.92687,6.01
43505.92719,15.79
43505.92729,15.81
43505.9277,15.73
43505.92798,13.78
43505.92849,15.79
43505.92941,15.65
43505.93018,15.71
43505.93023,15.75
43505.93036,6.38
43505.93039,5.95
43505.93076,15.74
43505.9308,15.75
43505.93124,15.68
43505.9315,13.75
43505.93205,15.75
43505.93293,15.61
43505.9337,15.65
43505.93377,15.7
43505.93388,6.33
43505.93391,5.9
43505.93432,15.71
43505.93435,15.69
43505.93481,15.64
43505.93511,13.71
43505.93562,15.69
43505.93648,15.57
43505.93724,15.61
43505.93731,15.64
43505.93738,6.28
43505.93745,5.85
43505.93786,15.67
43505.93793,15.64
43505.93835,15.59
43505.93872,13.67
43505.93918,15.65
43505.93999,15.53
43505.94076,15.57
43505.94087,6.25
43505.94087,15.61
43505.94094,5.78
43505.94136,15.61
43505.94154,15.6
43505.94198,15.55
43505.94224,13.65
43505.94277,15.6
43505.94351,15.47
43505.9443,15.53
43505.94437,6.21
43505.94442,15.56
43505.94446,5.73
43505.94488,15.57
43505.94513,15.54
43505.94546,15.5
43505.94585,13.62
43505.94631,15.55
43505.94705,15.44
43505.94782,15.48
43505.94789,6.17
43505.94798,5.68
43505.94798,15.52
43505.9484,15.54
43505.94872,15.5
43505.94893,15.46
43505.94946,13.57
43505.94988,15.51
43505.95057,15.41
43505.95138,15.45
43505.95141,6.11
43505.9515,5.64
43505.95152,15.46
43505.95194,15.49
43505.95231,15.46
43505.95252,15.43
43505.95307,13.56
43505.95344,15.46
43505.95411,15.37
43505.95488,6.08
43505.95488,15.41
43505.95502,5.58
43505.95509,15.43
43505.95543,15.45
43505.9559,15.43
43505.95599,15.39
43505.95659,13.53
43505.95701,15.42
43505.95763,15.33
43505.95837,6.03
43505.95842,15.37
43505.95854,5.53
43505.95863,15.39
43505.95895,15.41
43505.95948,15.39
43505.95965,15.35
43505.9602,13.5
43505.9606,15.39
43505.96115,15.29
43505.96189,6
43505.96194,15.33
43505.96205,5.48
43505.96222,15.36
43505.96247,15.37
43505.96307,15.36
43505.96312,15.31
43505.96382,13.48
43505.96414,15.34
43505.96469,15.25
43505.96539,5.95
43505.96548,15.29
43505.96557,5.45
43505.96573,15.32
43505.96599,15.34
43505.96662,15.28
43505.96666,15.32
43505.96742,13.44
43505.9677,15.29
43505.96821,15.21
43505.96888,5.91
43505.969,15.25
43505.96909,5.4
43505.96932,15.28
43505.96951,15.3
43505.97016,15.24
43505.97025,15.28
43505.97094,13.41
43505.97127,15.26
43505.97175,15.19
43505.97238,5.88
43505.97254,15.21
43505.97263,5.38
43505.97284,15.25
43505.97303,15.27
43505.97372,15.19
43505.97384,15.25
43505.97455,13.38
43505.97483,15.23
43505.97527,15.15
43505.97592,5.84
43505.97606,15.18
43505.97613,5.34
43505.97638,15.21
43505.97655,15.24
43505.97719,15.16
43505.97742,15.21
43505.97817,13.37
43505.97842,15.19
43505.97879,15.12
43505.97939,5.81
43505.9796,15.15
43505.97965,5.29
43505.97995,15.18
43505.98004,15.21
43505.98087,15.13
43505.98101,15.18
43505.98178,13.36
43505.98199,15.16
43505.98233,15.09
43505.98289,5.78
43505.98312,15.12
43505.98317,5.26
43505.98349,15.14
43505.98356,15.16
43505.98435,15.1
43505.9846,15.14
43505.9853,13.33
43505.98557,15.13
43505.98585,15.06
43505.98638,5.75
43505.98666,15.1
43505.98669,5.22
43505.98705,15.11
43505.98708,15.14
43505.98782,15.07
43505.98819,15.11
43505.98891,13.33
43505.98911,15.1
43505.98937,15.04
43505.98988,5.71
43505.99018,15.07
43505.9902,5.18
43505.9906,15.11
43505.9906,15.08
43505.99134,15.04
43505.99178,15.09
43505.99252,13.31
43505.99268,15.07
43505.99289,15
43505.9934,5.68
43505.99372,15.04
43505.99374,5.15
43505.99411,15.07
43505.99416,15.05
43505.99499,15.01
43505.99537,15.05
43505.99613,13.29
43505.99624,15.04
43505.99643,14.97
43505.99692,5.64
43505.99724,5.12
43505.99724,15.02
43505.99763,15.05
43505.9977,15.01
43505.99856,14.99
43505.99895,15.03
43505.99965,13.27
43505.99981,15.01
43505.99995,14.94
43506.00041,5.62
43506.00076,5.08
43506.00078,14.98
43506.00115,15.03
43506.00127,14.99
43506.0021,14.96
43506.00254,15
43506.00326,13.25
43506.00337,14.99
43506.00347,14.91
43506.00388,5.59
43506.0043,5.04
43506.0043,14.96
43506.00467,14.99
43506.00481,14.96
43506.00557,14.93
43506.00613,14.98
43506.00687,13.23
43506.00694,14.96
43506.00701,14.89
43506.00738,5.57
43506.00779,5.02
43506.00784,14.93
43506.00821,14.97
43506.00837,14.94
43506.00904,14.91
43506.00972,14.94
43506.01039,13.19
43506.0105,14.93
43506.01053,14.88
43506.0109,5.53
43506.01131,4.98
43506.01136,14.91
43506.01168,14.95
43506.01191,14.91
43506.01261,14.89
43506.0133,14.93
43506.014,13.18
43506.01404,14.86
43506.01407,14.91
43506.01439,5.5
43506.01483,4.94
43506.0149,14.89
43506.0152,14.92
43506.01546,14.89
43506.01608,14.86
43506.01689,14.91
43506.01759,14.83
43506.01761,13.18
43506.01763,14.89
43506.01789,5.47
43506.01835,4.92
43506.01842,14.86
43506.01872,14.9
43506.01902,14.86
43506.01976,14.84
43506.02048,14.87
43506.0211,14.8
43506.0212,14.86
43506.02122,13.14
43506.02141,5.46
43506.02187,4.89
43506.02196,14.83
43506.02226,14.88
43506.02256,14.83
43506.02328,14.82
43506.02407,14.86
43506.02462,14.78
43506.02474,13.12
43506.02476,14.82
43506.02488,5.42
43506.02539,4.88
43506.02548,14.81
43506.02576,14.85
43506.02613,14.8
43506.02675,14.79
43506.02766,14.83
43506.02817,14.75
43506.02833,14.8
43506.02835,13.11
43506.0284,5.41
43506.02891,4.86
43506.02902,14.79
43506.02928,14.82
43506.02967,14.78
43506.03022,14.77
43506.03124,14.8
43506.03168,14.74
43506.03189,5.39
43506.03189,14.76
43506.03196,13.08
43506.03242,4.82
43506.03254,14.77
43506.03279,14.8
43506.03321,14.75
43506.03388,14.75
43506.03483,14.78
43506.0352,14.7
43506.03539,5.36
43506.03546,14.74
43506.03557,13.07
43506.03592,4.82
43506.03608,14.74
43506.03629,14.77
43506.03678,14.74
43506.03735,14.71
43506.03842,14.75
43506.03877,14.68
43506.03888,5.35
43506.03902,14.71
43506.03909,13.03
43506.03944,4.81
43506.0396,14.71
43506.03981,14.75
43506.04032,14.71
43506.04081,14.68
43506.04201,14.72
43506.04226,14.65
43506.0424,5.33
43506.04259,14.69
43506.0427,13.03
43506.04296,4.79
43506.04314,14.68
43506.04333,14.72
43506.04388,14.68
43506.04437,14.66
43506.0456,14.71
43506.04578,14.64
43506.0459,5.33
43506.04615,14.67
43506.04631,13
43506.04648,4.79
43506.04666,14.68
43506.04685,14.7
43506.04742,14.67
43506.04791,14.64
43506.04918,14.68
43506.0493,14.61
43506.04939,5.33
43506.04972,14.65
43506.04992,13
43506.04999,4.76
43506.05018,14.65
43506.05036,14.68
43506.05099,14.64
43506.05157,14.62
43506.05277,14.66
43506.05284,14.59
43506.05289,5.31
43506.05328,14.63
43506.05344,12.98
43506.05351,4.75
43506.05372,14.63
43506.05391,14.66
43506.05453,14.63
43506.05504,14.6
43506.05636,14.64
43506.05636,14.57
43506.05638,5.28
43506.05685,14.61
43506.05703,4.72
43506.05705,12.95
43506.05724,14.61
43506.0574,14.64
43506.05807,14.61
43506.05851,14.57
43506.05988,5.24
43506.05988,14.54
43506.05995,14.61
43506.06043,14.59
43506.06055,4.69
43506.06067,12.93
43506.06078,14.58
43506.0609,14.61
43506.06164,14.58
43506.06203,14.55
43506.06342,5.22
43506.06342,14.53
43506.06354,14.61
43506.06398,14.57
43506.06409,4.67
43506.06418,12.92
43506.0643,14.56
43506.06442,14.59
43506.06518,14.56
43506.06564,14.53
43506.06689,5.18
43506.06694,14.51
43506.06712,14.57
43506.06754,14.55
43506.06759,4.62
43506.0678,12.91
43506.06784,14.54
43506.06793,14.57
43506.06875,14.53
43506.06911,14.51
43506.07039,5.15
43506.07046,14.49
43506.07071,14.56
43506.07111,4.59
43506.07111,14.53
43506.07136,14.52
43506.07141,12.87
43506.07145,14.54
43506.07229,14.52
43506.07275,14.5
43506.07388,5.12
43506.074,14.47
43506.0743,14.52
43506.07462,4.58
43506.07467,14.51
43506.0749,14.5
43506.07497,14.53
43506.07502,12.87
43506.0765,14.49
43506.07662,14.5
43506.07745,5.08
43506.07759,14.45
43506.07801,14.52
43506.07815,4.56
43506.07829,14.49
43506.07843,14.5
43506.07852,14.53
43506.07856,12.86
43506.0794,14.49
43506.07968,14.46
43506.08088,5.07
43506.08107,14.43
43506.08153,14.5
43506.08167,4.52
43506.08181,14.47
43506.08194,14.47
43506.08204,14.5
43506.08215,12.84
43506.08296,14.46
43506.0832,14.44
43506.0844,5.03
43506.08456,14.43
43506.08507,14.49
43506.08519,4.48
43506.08535,14.46
43506.08549,14.46
43506.08551,14.49
43506.08576,12.83
43506.0865,14.45
43506.08674,14.43
43506.08792,4.99
43506.08817,14.4
43506.08866,14.46
43506.08871,4.46
43506.08891,14.44
43506.089,14.44
43506.08905,14.46
43506.08928,12.82
43506.09007,14.43
43506.09028,14.4
43506.09141,4.96
43506.09169,14.39
43506.09222,4.42
43506.09225,14.45
43506.09248,14.4
43506.09255,14.43
43506.09257,14.44
43506.09289,12.8
43506.09359,14.41
43506.0938,14.38
43506.09488,4.94
43506.09521,14.37
43506.09574,4.42
43506.09583,14.43
43506.09604,14.39
43506.09607,14.43
43506.09607,14.4
43506.09651,12.78
43506.09713,14.39
43506.09734,14.36
43506.09838,4.92
43506.09873,14.34
43506.09926,4.39
43506.09942,14.41
43506.09956,14.42
43506.09958,14.39
43506.09961,14.37
43506.10002,12.78
43506.1007,14.37
43506.10088,14.35
43506.10188,4.89
43506.10225,14.33
43506.10278,4.36
43506.10301,14.39
43506.10308,14.39
43506.10313,14.37
43506.10317,14.36
43506.10364,12.78
43506.10424,14.36
43506.1044,14.33
43506.10537,4.84
43506.10577,14.32
43506.1063,4.34
43506.1066,14.38
43506.1066,14.38
43506.10664,14.35
43506.10674,14.34
43506.10725,12.76
43506.1078,14.34
43506.10794,14.32
43506.10889,4.82
43506.10928,14.3
43506.10982,4.3
43506.11012,14.36
43506.11019,14.37
43506.11019,14.33
43506.1103,14.33
43506.11086,12.76
43506.11134,14.33
43506.11148,14.3
43506.11238,4.79
43506.1128,14.28
43506.11333,4.28
43506.11364,14.35
43506.11371,14.32
43506.11377,14.34
43506.11387,14.31
43506.11438,12.75
43506.11488,14.31
43506.115,14.29
43506.11588,4.75
43506.11632,14.26
43506.11685,4.28
43506.11715,14.34
43506.11725,14.29
43506.11736,14.33
43506.11743,14.29
43506.11799,12.71
43506.11845,14.29
43506.11854,14.27
43506.11938,4.73
43506.11984,14.25
43506.12037,4.25
43506.12065,14.32
43506.12077,14.28
43506.12095,14.32
43506.121,14.27
43506.1216,12.71
43506.12199,14.28
43506.12207,14.26
43506.12287,4.69
43506.12336,14.25
43506.12389,4.23
43506.12417,14.3
43506.12429,14.28
43506.12454,14.3
43506.12456,14.26
43506.12512,12.7
43506.12553,14.26
43506.1256,14.25
43506.12637,4.67
43506.12688,14.23
43506.12741,4.18
43506.12769,14.29
43506.12783,14.26
43506.12813,14.28
43506.12813,14.25
43506.12873,12.69
43506.1291,14.25
43506.12915,14.23
43506.12989,4.64
43506.13039,14.21
43506.13093,4.16
43506.13121,14.28
43506.13134,14.25
43506.13169,14.24
43506.13171,14.27
43506.13234,12.68
43506.13264,14.23
43506.13266,14.21
43506.13338,4.61
43506.13391,14.19
43506.13445,4.13
43506.13473,14.25
43506.13489,14.23
43506.13526,14.21
43506.1353,14.26
43506.13595,12.68
43506.13621,14.21
43506.13621,14.2
43506.13688,4.59
43506.13743,14.18
43506.13797,4.1
43506.13824,14.25
43506.1384,14.22
43506.13882,14.21
43506.13889,14.25
43506.13947,12.67
43506.13972,14.19
43506.13975,14.21
43506.14037,4.55
43506.14104,14.18
43506.14148,4.07
43506.14174,14.24
43506.14192,14.21
43506.14239,14.2
43506.14248,14.24
43506.14308,12.64
43506.14327,14.18
43506.14329,14.19
43506.14387,4.53
43506.14456,14.16
43506.145,4.03
43506.14526,14.21
43506.14546,14.19
43506.14595,14.18
43506.14607,14.22
43506.14669,12.64
43506.14681,14.16
43506.14685,14.18
43506.14736,4.5
43506.14808,14.14
43506.14852,4.01
43506.14877,14.21
43506.14898,14.18
43506.14952,14.15
43506.14965,14.21
43506.1503,12.64
43506.15033,14.14
43506.1504,14.17
43506.15088,4.47
43506.1516,14.13
43506.15204,3.97
43506.15229,14.19
43506.15252,14.17
43506.15308,14.14
43506.15324,14.19
43506.15382,12.63
43506.15387,14.12
43506.15394,14.15
43506.15438,4.45
43506.15512,14.12
43506.15556,3.93
43506.15581,14.18
43506.15604,14.15
43506.15665,14.13
43506.15683,14.18
43506.15741,14.12
43506.15743,12.61
43506.1575,14.14
43506.15787,4.41
43506.15864,14.11
43506.15908,3.91
43506.15933,14.16
43506.15958,14.14
43506.16021,14.12
43506.1604,14.17
43506.16093,14.11
43506.16104,14.13
43506.16104,12.6
43506.16137,4.39
43506.16215,14.1
43506.16259,3.89
43506.16283,14.16
43506.1631,14.12
43506.16377,14.11
43506.16398,14.15
43506.16447,14.1
43506.16456,12.59
43506.16461,14.12
43506.16486,4.37
43506.16567,14.08
43506.16611,3.85
43506.16634,14.14
43506.16662,14.11
43506.16734,14.1
43506.16757,14.14
43506.16799,14.08
43506.16815,14.1
43506.16817,12.58
43506.16836,4.33
43506.16919,14.07
43506.16963,3.82
43506.16986,14.13
43506.17016,14.11
43506.1709,14.1
43506.17116,14.13
43506.17153,14.07
43506.17169,14.08
43506.17178,12.57
43506.17185,4.28
43506.17271,14.06
43506.17315,3.78
43506.17338,14.12
43506.17368,14.08
43506.17447,14.07
43506.17475,14.12
43506.17507,14.07
43506.17526,14.07
43506.17537,4.25
43506.1754,12.55
43506.17623,14.04
43506.17667,3.75
43506.1769,14.11
43506.17722,14.08
43506.17803,14.07
43506.17834,14.11
43506.17859,14.05
43506.1788,14.06
43506.17887,4.24
43506.17891,12.53
43506.17975,14.03
43506.18019,3.73
43506.1804,14.09
43506.18074,14.07
43506.1816,14.05
43506.18195,14.09
43506.18213,14.03
43506.18234,14.04
43506.18236,4.21
43506.18253,12.52
43506.18327,14.02
43506.18371,3.7
43506.18391,14.08
43506.18426,14.05
43506.18516,14.04
43506.18551,14.08
43506.18565,14.03
43506.18586,4.17
43506.18591,14.03
43506.18614,12.52
43506.18681,14
43506.18722,3.66
43506.18743,14.07
43506.1878,14.03
43506.18873,14.03
43506.1891,14.07
43506.18919,14.01
43506.18935,4.13
43506.18945,14.03
43506.18966,12.51
43506.1903,14
43506.19074,3.63
43506.19095,14.05
43506.19132,14.03
43506.19227,14.01
43506.19269,14.06
43506.19273,14
43506.19285,4.1
43506.19299,14
43506.19327,12.49
43506.19382,13.99
43506.19426,3.61
43506.19447,14.04
43506.19486,14.02
43506.19584,14
43506.19625,13.98
43506.19628,14.05
43506.19635,4.08
43506.19655,14
43506.19688,12.49
43506.19743,13.98
43506.19778,3.6
43506.19797,14.03
43506.19838,14
43506.1994,13.99
43506.19979,13.97
43506.19984,4.06
43506.19986,14.03
43506.2001,13.99
43506.20049,12.48
43506.20095,13.96
43506.2013,3.57
43506.20148,14.02
43506.2019,13.99
43506.20297,13.98
43506.20331,13.96
43506.20336,4.02
43506.20345,14.02
43506.20364,13.97
43506.20401,12.46
43506.20447,13.94
43506.20482,3.55
43506.205,14.01
43506.20544,13.97
43506.20653,13.96
43506.20685,4.01
43506.20686,13.94
43506.20704,14
43506.2072,13.96
43506.20762,12.45
43506.20799,13.94
43506.20834,3.53
43506.20852,14
43506.20896,13.96
43506.2101,13.95
43506.21035,3.99
43506.2104,13.93
43506.21063,14
43506.21074,13.95
43506.21123,12.44
43506.21151,13.93
43506.21186,3.51
43506.21204,13.99
43506.2125,13.96
43506.21366,13.93
43506.21385,3.96
43506.21391,13.93
43506.21422,13.99
43506.21429,13.93
43506.21475,12.43
43506.21503,13.93
43506.21537,3.48
43506.21554,13.98
43506.21602,13.95
43506.21722,13.93
43506.21734,3.93
43506.21746,13.91
43506.2178,13.96
43506.21785,13.93
43506.21836,12.39
43506.21854,13.91
43506.21889,3.43
43506.21905,13.96
43506.21954,13.94
43506.22079,13.92
43506.22084,3.9
43506.22098,13.9
43506.22139,13.96
43506.22139,13.91
43506.22197,12.4
43506.22206,13.89
43506.22241,3.42
43506.22257,13.96
43506.22308,13.92
43506.22433,3.88
43506.22436,13.91
43506.22452,13.89
43506.22494,13.9
43506.22498,13.95
43506.22558,13.89
43506.22558,12.39
43506.22593,3.39
43506.22609,13.93
43506.2266,13.92
43506.22783,3.86
43506.22792,13.9
43506.22806,13.88
43506.2285,13.89
43506.22857,13.93
43506.2291,13.89
43506.2291,12.39
43506.22945,3.35
43506.22961,13.93
43506.23012,13.9
43506.23135,3.83
43506.23148,13.89
43506.23158,13.88
43506.23204,13.89
43506.23216,13.93
43506.23262,13.88
43506.23271,12.37
43506.23297,3.33
43506.2331,13.93
43506.23366,13.89
43506.23484,3.82
43506.23505,13.88
43506.23512,13.86
43506.23558,13.87
43506.23574,13.91
43506.23614,13.86
43506.23632,12.37
43506.23648,3.3
43506.23662,13.9
43506.23718,13.89
43506.23834,3.78
43506.23861,13.86
43506.23864,13.86
43506.23915,13.86
43506.23931,13.91
43506.23966,13.84
43506.23984,12.36
43506.24,3.28
43506.24014,13.9
43506.24072,13.87
43506.24183,3.78
43506.24218,13.86
43506.24218,13.84
43506.24269,13.85
43506.2429,13.89
43506.24317,13.83
43506.24345,12.35
43506.24352,3.28
43506.24366,13.89
43506.24424,13.86
43506.24533,3.75
43506.24572,13.83
43506.24574,13.84
43506.24623,13.84
43506.24648,13.88
43506.24669,13.82
43506.24695,3.25
43506.24706,12.34
43506.24718,13.86
43506.24776,13.84
43506.24882,3.73
43506.24924,13.82
43506.24931,13.82
43506.24979,13.82
43506.25007,13.87
43506.25021,13.81
43506.25047,3.24
43506.25067,13.87
43506.25067,12.33
43506.2513,13.83
43506.25232,3.73
43506.25278,13.78
43506.25287,13.82
43506.25334,13.81
43506.25366,13.86
43506.25373,13.79
43506.25398,3.22
43506.25419,13.86
43506.25419,12.31
43506.25482,13.82
43506.25581,3.7
43506.2563,13.78
43506.25644,13.8
43506.25688,13.78
43506.25725,13.85
43506.25734,13.77
43506.2575,3.2
43506.25771,13.84
43506.2578,12.3
43506.25836,13.82
43506.25931,3.7
43506.25984,13.77
43506.26,13.78
43506.26044,13.78
43506.26084,13.84
43506.26086,13.77
43506.26102,3.2
43506.26123,13.83
43506.26141,12.31
43506.26188,13.8
43506.26283,3.67
43506.26338,13.76
43506.26357,13.77
43506.26398,13.77
43506.26438,13.76
43506.26442,13.82
43506.26454,3.2
43506.26472,13.82
43506.26493,12.3
43506.2654,13.79
43506.26632,3.67
43506.2669,13.75
43506.26713,13.75
43506.26753,13.75
43506.2679,13.75
43506.26801,13.82
43506.26806,3.17
43506.26824,13.81
43506.26854,12.28
43506.26894,13.78
43506.26982,3.66
43506.27044,13.74
43506.27067,13.75
43506.27109,13.75
43506.27142,13.74
43506.27158,3.17
43506.2716,13.8
43506.27176,13.79
43506.27216,12.28
43506.27246,13.77
43506.27331,3.64
43506.27396,13.73
43506.27424,13.75
43506.27463,13.73
43506.27493,13.71
43506.27509,3.16
43506.27519,13.78
43506.27528,13.78
43506.27567,12.28
43506.27597,13.75
43506.27681,3.62
43506.2775,13.72
43506.2778,13.73
43506.27817,13.72
43506.27847,13.71
43506.27861,3.15
43506.27877,13.78
43506.2788,13.78
43506.27928,12.26
43506.27952,13.75
43506.2803,3.6
43506.28104,13.71
43506.28137,13.72
43506.28174,13.71
43506.28197,13.71
43506.28213,3.12
43506.28229,13.75
43506.28236,13.77
43506.2829,12.25
43506.28303,13.74
43506.2838,3.6
43506.28456,13.7
43506.28493,13.71
43506.28528,13.71
43506.28549,13.7
43506.28565,3.11
43506.28581,13.76
43506.28593,13.76
43506.28651,12.24
43506.28658,13.73
43506.28729,3.59
43506.2881,13.69
43506.2885,13.71
43506.28882,13.71
43506.28901,13.69
43506.28917,3.1
43506.28933,13.75
43506.28952,13.75
43506.29003,12.24
43506.2901,13.71
43506.29079,3.58
43506.29162,13.68
43506.29206,13.7
43506.29239,13.7
43506.29253,13.68
43506.29269,3.1
43506.29285,13.73
43506.2931,13.74
43506.29361,13.71
43506.29364,12.23
43506.29431,3.58
43506.29516,13.68
43506.29563,13.68
43506.29593,13.69
43506.29605,13.68
43506.29621,3.09
43506.29635,13.73
43506.29669,13.74
43506.29716,13.7
43506.29725,12.21
43506.2978,3.56
43506.29868,13.66
43506.29919,13.68
43506.29947,13.68
43506.29956,13.67
43506.29972,3.09
43506.29986,13.72
43506.30028,13.72
43506.30067,13.69
43506.30077,12.21
43506.3013,3.57
43506.30222,13.66
43506.30276,13.67
43506.30303,13.68
43506.30308,13.65
43506.30324,3.07
43506.30338,13.7
43506.30387,13.71
43506.30419,13.68
43506.30438,12.19
43506.30479,3.55
43506.30577,13.64
43506.30632,13.66
43506.30658,13.66
43506.3066,13.64
43506.30676,3.07
43506.3069,13.7
43506.30746,13.7
43506.30773,13.68
43506.30799,12.18
43506.30829,3.53
43506.30928,13.63
43506.30989,13.65
43506.31012,13.64
43506.31012,13.63
43506.31028,3.05
43506.31042,13.69
43506.31104,13.69
43506.31125,13.66
43506.3116,12.17
43506.31179,3.53
43506.31283,13.62
43506.31345,13.63
43506.31364,13.62
43506.31366,13.64
43506.3138,3.04
43506.31391,13.68
43506.31463,13.68
43506.31477,13.65
43506.31512,12.16
43506.31528,3.52
43506.31635,13.61
43506.31702,13.62
43506.31716,13.61
43506.31722,13.63
43506.31732,3.03
43506.31743,13.68
43506.31822,13.66
43506.31831,13.64
43506.31875,12.16
43506.31878,3.53
43506.31989,13.61
43506.32058,13.61
43506.32077,13.62
43506.32077,13.61
43506.32084,3.03
43506.32095,13.66
43506.32181,13.66
43506.32183,13.63
43506.32227,3.53
43506.32234,12.16
43506.32341,13.6
43506.32415,13.61
43506.32429,13.6
43506.32431,13.61
43506.32435,3.03
43506.32447,13.65
43506.32535,13.63
43506.3254,13.65
43506.32579,3.52
43506.32586,12.16
43506.32695,13.59
43506.32769,13.6
43506.3278,13.58
43506.32787,3.03
43506.32787,13.6
43506.32797,13.64
43506.32889,13.61
43506.32896,13.64
43506.32928,3.53
43506.32947,12.15
43506.33049,13.58
43506.33125,13.6
43506.33135,13.58
43506.33139,3.03
43506.33141,13.6
43506.33148,13.64
43506.33241,13.61
43506.33255,13.62
43506.33278,3.53
43506.33308,12.14
43506.33401,13.57
43506.33482,13.58
43506.33484,13.57
43506.33491,3.04
43506.33496,13.59
43506.335,13.63
43506.33595,13.6
43506.33614,13.63
43506.33628,3.55
43506.33669,12.14
43506.33755,13.56
43506.33836,13.56
43506.33838,13.57
43506.33843,3.05
43506.33852,13.61
43506.33852,13.57
43506.33947,13.58
43506.33972,13.61
43506.33977,3.56
43506.34021,12.12
43506.34107,13.53
43506.34188,13.53
43506.34195,3.05
43506.34195,13.55
43506.34202,13.59
43506.34206,13.54
43506.34299,13.56
43506.34327,3.56
43506.34331,13.58
43506.34382,12.04
43506.34461,13.5
43506.3454,13.49
43506.34547,3.05
43506.34551,13.51
43506.34554,13.55
43506.3456,13.5
43506.34653,13.52
43506.34676,3.59
43506.3469,13.53
43506.34744,11.96
43506.34813,13.45
43506.34891,13.45
43506.34899,3.04
43506.34905,13.5
43506.34908,13.46
43506.34917,13.46
43506.35005,13.46
43506.35026,3.6
43506.35049,13.5
43506.35095,11.88
43506.35167,13.4
43506.35241,3.09
43506.35243,13.39
43506.35257,13.46
43506.35264,13.41
43506.35271,13.42
43506.35357,13.42
43506.35375,3.63
43506.35408,13.44
43506.35456,11.81
43506.35521,13.35
43506.35593,3.1
43506.35595,13.33
43506.35607,13.41
43506.35621,13.36
43506.35625,13.37
43506.35711,13.37
43506.35727,3.64
43506.35767,13.39
43506.35817,11.74
43506.35873,13.28
43506.35945,3.13
43506.35947,13.28
43506.35959,13.36
43506.35977,13.3
43506.35982,13.31
43506.36063,13.32
43506.36077,3.66
43506.36125,13.34
43506.36169,11.68
43506.36227,13.24
43506.36297,3.16
43506.36299,13.21
43506.3631,13.31
43506.36334,13.25
43506.36336,13.26
43506.36415,13.26
43506.36426,3.69
43506.36484,13.28
43506.3653,11.64
43506.36581,13.2
43506.36649,3.22
43506.36651,13.18
43506.3666,13.26
43506.3669,13.21
43506.3669,13.21
43506.36769,13.21
43506.36776,3.72
43506.36841,13.25
43506.36892,11.59
43506.36933,13.15
43506.37,3.28
43506.37003,13.14
43506.37012,13.21
43506.37044,13.17
43506.37044,13.17
43506.37121,13.16
43506.37125,3.77
43506.37199,13.19
43506.37253,11.55
43506.37285,13.11
43506.37352,3.32
43506.37355,13.1
43506.37364,13.16
43506.37401,13.13
43506.37401,13.13
43506.37473,13.13
43506.37477,3.81
43506.37558,13.16
43506.37605,11.53
43506.37639,13.07
